Entity,Code,Day,daily_vaccinations
Connecticut,,2021-02-17,23349
Connecticut,,2021-02-18,23848
Connecticut,,2021-02-19,27991
Connecticut,,2021-02-20,27579
Connecticut,,2021-02-21,26547
Connecticut,,2021-02-22,27122
Connecticut,,2021-02-23,25963
Connecticut,,2021-02-24,24835
Connecticut,,2021-02-25,22680
Connecticut,,2021-02-26,18791
Connecticut,,2021-02-27,18913
Connecticut,,2021-02-28,20562
Connecticut,,2021-03-01,21218
Connecticut,,2021-03-02,21039
Connecticut,,2021-03-03,21335
Connecticut,,2021-03-04,23052
Connecticut,,2021-03-05,23909
Connecticut,,2021-03-06,25272
Connecticut,,2021-03-07,27307
Connecticut,,2021-03-08,28223
Connecticut,,2021-03-09,29362
Connecticut,,2021-03-10,30172
Connecticut,,2021-03-11,30998
Connecticut,,2021-03-12,31976
Connecticut,,2021-03-13,36344
Connecticut,,2021-03-14,30845
Connecticut,,2021-03-15,30511
Connecticut,,2021-03-16,30664
Connecticut,,2021-03-17,30144
Connecticut,,2021-03-18,30092
Connecticut,,2021-03-19,29447
Connecticut,,2021-03-20,24994
Connecticut,,2021-03-21,30223
Connecticut,,2021-03-22,30843
Connecticut,,2021-03-23,30939
Connecticut,,2021-03-24,31102
Connecticut,,2021-03-25,31745
Connecticut,,2021-03-26,31795
Connecticut,,2021-03-27,32481
Connecticut,,2021-03-28,33028
Connecticut,,2021-03-29,33324
Connecticut,,2021-03-30,35386
Connecticut,,2021-03-31,36137
Connecticut,,2021-04-01,36534
Connecticut,,2021-04-02,37357
Connecticut,,2021-04-03,39768
Connecticut,,2021-04-04,40602
Connecticut,,2021-04-05,41015
Connecticut,,2021-04-06,37368
Connecticut,,2021-04-07,38964
Connecticut,,2021-04-08,40945
Connecticut,,2021-04-09,43629
Connecticut,,2021-04-10,42802
Connecticut,,2021-04-11,44741
Connecticut,,2021-04-12,45702
Connecticut,,2021-04-13,49356
Connecticut,,2021-04-14,49286
Connecticut,,2021-04-15,47576
Connecticut,,2021-04-16,47224
Connecticut,,2021-04-17,47019
Connecticut,,2021-04-18,45538
Connecticut,,2021-04-19,44297
Connecticut,,2021-04-20,43276
Connecticut,,2021-04-21,42592
Connecticut,,2021-04-22,43003
Delaware,,2021-01-13,2003
Delaware,,2021-01-14,2340
Delaware,,2021-01-15,1560
Delaware,,2021-01-16,1887
Delaware,,2021-01-17,2083
Delaware,,2021-01-18,2213
Delaware,,2021-01-19,2307
Delaware,,2021-01-20,2461
Delaware,,2021-01-21,2611
Delaware,,2021-01-22,3310
Delaware,,2021-01-23,3724
Delaware,,2021-01-24,3909
Delaware,,2021-01-25,3889
Delaware,,2021-01-26,3707
Delaware,,2021-01-27,4544
Delaware,,2021-01-28,4703
Delaware,,2021-01-29,4720
Delaware,,2021-01-30,4641
Delaware,,2021-01-31,5110
Delaware,,2021-02-01,5112
Delaware,,2021-02-02,5038
Delaware,,2021-02-03,4299
Delaware,,2021-02-04,4071
Delaware,,2021-02-05,3847
Delaware,,2021-02-06,3709
Delaware,,2021-02-07,3353
Delaware,,2021-02-08,3422
Delaware,,2021-02-09,3393
Delaware,,2021-02-10,3225
Delaware,,2021-02-11,3227
Delaware,,2021-02-12,3195
Delaware,,2021-02-13,3375
Delaware,,2021-02-14,3287
Delaware,,2021-02-15,3252
Delaware,,2021-02-16,3552
Delaware,,2021-02-17,3571
Delaware,,2021-02-18,3782
Delaware,,2021-02-19,5531
Delaware,,2021-02-20,5500
Delaware,,2021-02-21,4929
Delaware,,2021-02-22,4927
Delaware,,2021-02-23,4890
Delaware,,2021-02-24,4961
Delaware,,2021-02-25,5098
Delaware,,2021-02-26,4063
Delaware,,2021-02-27,4591
Delaware,,2021-02-28,5482
Delaware,,2021-03-01,5925
Delaware,,2021-03-02,5543
Delaware,,2021-03-03,6833
Delaware,,2021-03-04,7237
Delaware,,2021-03-05,7327
Delaware,,2021-03-06,7409
Delaware,,2021-03-07,8022
Delaware,,2021-03-08,7900
Delaware,,2021-03-09,8526
Delaware,,2021-03-10,6799
Delaware,,2021-03-11,7643
Delaware,,2021-03-12,7564
Delaware,,2021-03-13,7598
Delaware,,2021-03-14,6046
Delaware,,2021-03-15,7603
Delaware,,2021-03-16,7618
Delaware,,2021-03-17,8702
Delaware,,2021-03-18,7839
Delaware,,2021-03-19,7720
Delaware,,2021-03-20,7768
Delaware,,2021-03-21,9222
Delaware,,2021-03-22,7894
Delaware,,2021-03-23,7247
Delaware,,2021-03-24,7289
Delaware,,2021-03-25,7438
Delaware,,2021-03-26,7935
Delaware,,2021-03-27,7996
Delaware,,2021-03-28,8061
Delaware,,2021-03-29,8344
Delaware,,2021-03-30,9184
Delaware,,2021-03-31,9467
Delaware,,2021-04-01,9611
Delaware,,2021-04-02,9775
Delaware,,2021-04-03,10083
Delaware,,2021-04-04,9975
Delaware,,2021-04-05,9838
Delaware,,2021-04-06,9374
Delaware,,2021-04-07,9225
Delaware,,2021-04-08,8959
Delaware,,2021-04-09,9124
Delaware,,2021-04-10,8973
Delaware,,2021-04-11,9646
Delaware,,2021-04-12,9427
Delaware,,2021-04-13,9831
Delaware,,2021-04-14,10233
Delaware,,2021-04-15,10796
Delaware,,2021-04-16,10834
Delaware,,2021-04-17,10813
Delaware,,2021-04-18,10349
Delaware,,2021-04-19,10670
Delaware,,2021-04-20,10645
Delaware,,2021-04-21,10398
Delaware,,2021-04-22,10115
Dept of Defense,,2021-01-13,554
Dept of Defense,,2021-01-14,20142
Dept of Defense,,2021-01-15,20682
Dept of Defense,,2021-01-16,18842
Dept of Defense,,2021-01-17,17738
Dept of Defense,,2021-01-18,17003
Dept of Defense,,2021-01-19,16477
Dept of Defense,,2021-01-20,16696
Dept of Defense,,2021-01-21,13536
Dept of Defense,,2021-01-22,13001
Dept of Defense,,2021-01-23,13823
Dept of Defense,,2021-01-24,15474
Dept of Defense,,2021-01-25,14961
Dept of Defense,,2021-01-26,13057
Dept of Defense,,2021-01-27,15592
Dept of Defense,,2021-01-28,16493
Dept of Defense,,2021-01-29,17604
Dept of Defense,,2021-01-30,19770
Dept of Defense,,2021-01-31,20675
Dept of Defense,,2021-02-01,19849
Dept of Defense,,2021-02-02,20600
Dept of Defense,,2021-02-03,20422
Dept of Defense,,2021-02-04,20132
Dept of Defense,,2021-02-05,20523
Dept of Defense,,2021-02-06,19825
Dept of Defense,,2021-02-07,20045
Dept of Defense,,2021-02-08,21115
Dept of Defense,,2021-02-09,20997
Dept of Defense,,2021-02-10,21207
Dept of Defense,,2021-02-11,21226
Dept of Defense,,2021-02-12,20337
Dept of Defense,,2021-02-13,19658
Dept of Defense,,2021-02-14,18608
Dept of Defense,,2021-02-15,17202
Dept of Defense,,2021-02-16,16797
Dept of Defense,,2021-02-17,14529
Dept of Defense,,2021-02-18,16009
Dept of Defense,,2021-02-19,15476
Dept of Defense,,2021-02-20,14929
Dept of Defense,,2021-02-21,14712
Dept of Defense,,2021-02-22,16079
Dept of Defense,,2021-02-23,16198
Dept of Defense,,2021-02-24,18271
Dept of Defense,,2021-02-25,16528
Dept of Defense,,2021-02-26,16962
Dept of Defense,,2021-02-27,18152
Dept of Defense,,2021-02-28,19717
Dept of Defense,,2021-03-01,18451
Dept of Defense,,2021-03-02,18257
Dept of Defense,,2021-03-03,18690
Dept of Defense,,2021-03-04,18942
Dept of Defense,,2021-03-05,19496
Dept of Defense,,2021-03-06,19522
Dept of Defense,,2021-03-07,19726
Dept of Defense,,2021-03-08,20970
Dept of Defense,,2021-03-09,46373
Dept of Defense,,2021-03-10,46575
Dept of Defense,,2021-03-11,47779
Dept of Defense,,2021-03-12,48386
Dept of Defense,,2021-03-13,49300
Dept of Defense,,2021-03-14,44119
Dept of Defense,,2021-03-15,50500
Dept of Defense,,2021-03-16,26567
Dept of Defense,,2021-03-17,26783
Dept of Defense,,2021-03-18,26927
Dept of Defense,,2021-03-19,27076
Dept of Defense,,2021-03-20,27198
Dept of Defense,,2021-03-21,33427
Dept of Defense,,2021-03-22,26256
Dept of Defense,,2021-03-23,25119
Dept of Defense,,2021-03-24,23314
Dept of Defense,,2021-03-25,21367
Dept of Defense,,2021-03-26,27479
Dept of Defense,,2021-03-27,28224
Dept of Defense,,2021-03-28,28620
Dept of Defense,,2021-03-29,29573
Dept of Defense,,2021-03-30,30454
Dept of Defense,,2021-03-31,33150
Dept of Defense,,2021-04-01,35509
Dept of Defense,,2021-04-02,29665
Dept of Defense,,2021-04-03,29962
Dept of Defense,,2021-04-04,29744
Dept of Defense,,2021-04-05,29558
Dept of Defense,,2021-04-06,29280
Dept of Defense,,2021-04-07,28768
Dept of Defense,,2021-04-08,29462
Dept of Defense,,2021-04-09,29880
Dept of Defense,,2021-04-10,30612
Dept of Defense,,2021-04-11,32450
Dept of Defense,,2021-04-12,33547
Dept of Defense,,2021-04-13,34715
Dept of Defense,,2021-04-14,35833
Dept of Defense,,2021-04-15,36055
Dept of Defense,,2021-04-16,35904
Dept of Defense,,2021-04-17,35230
Dept of Defense,,2021-04-18,34044
Dept of Defense,,2021-04-19,35335
Dept of Defense,,2021-04-20,34486
Dept of Defense,,2021-04-21,33505
Dept of Defense,,2021-04-22,32298
District of Columbia,,2021-01-13,3237
District of Columbia,,2021-01-14,3434
District of Columbia,,2021-01-15,3374
District of Columbia,,2021-01-16,3159
District of Columbia,,2021-01-17,3030
District of Columbia,,2021-01-18,2944
District of Columbia,,2021-01-19,2882
District of Columbia,,2021-01-20,2669
District of Columbia,,2021-01-21,2633
District of Columbia,,2021-01-22,2419
District of Columbia,,2021-01-23,2478
District of Columbia,,2021-01-24,2490
District of Columbia,,2021-01-25,2388
District of Columbia,,2021-01-26,2109
District of Columbia,,2021-01-27,2336
District of Columbia,,2021-01-28,2247
District of Columbia,,2021-01-29,2352
District of Columbia,,2021-01-30,2411
District of Columbia,,2021-01-31,2591
District of Columbia,,2021-02-01,2618
District of Columbia,,2021-02-02,2686
District of Columbia,,2021-02-03,2426
District of Columbia,,2021-02-04,3322
District of Columbia,,2021-02-05,3648
District of Columbia,,2021-02-06,3623
District of Columbia,,2021-02-07,3613
District of Columbia,,2021-02-08,3708
District of Columbia,,2021-02-09,3560
District of Columbia,,2021-02-10,3344
District of Columbia,,2021-02-11,2518
District of Columbia,,2021-02-12,2178
District of Columbia,,2021-02-13,2033
District of Columbia,,2021-02-14,2213
District of Columbia,,2021-02-15,2204
District of Columbia,,2021-02-16,2575
District of Columbia,,2021-02-17,2855
District of Columbia,,2021-02-18,2674
District of Columbia,,2021-02-19,6143
District of Columbia,,2021-02-20,6197
District of Columbia,,2021-02-21,5909
District of Columbia,,2021-02-22,5757
District of Columbia,,2021-02-23,5746
District of Columbia,,2021-02-24,5983
District of Columbia,,2021-02-25,6085
District of Columbia,,2021-02-26,2705
District of Columbia,,2021-02-27,3587
District of Columbia,,2021-02-28,4582
District of Columbia,,2021-03-01,4834
District of Columbia,,2021-03-02,4641
District of Columbia,,2021-03-03,4535
District of Columbia,,2021-03-04,4913
District of Columbia,,2021-03-05,5099
District of Columbia,,2021-03-06,5127
District of Columbia,,2021-03-07,4447
District of Columbia,,2021-03-08,4580
District of Columbia,,2021-03-09,4779
District of Columbia,,2021-03-10,5157
District of Columbia,,2021-03-11,5234
District of Columbia,,2021-03-12,5479
District of Columbia,,2021-03-13,5128
District of Columbia,,2021-03-14,5518
District of Columbia,,2021-03-15,5869
District of Columbia,,2021-03-16,5965
District of Columbia,,2021-03-17,6193
District of Columbia,,2021-03-18,5927
District of Columbia,,2021-03-19,5847
District of Columbia,,2021-03-20,5731
District of Columbia,,2021-03-21,5456
District of Columbia,,2021-03-22,5115
District of Columbia,,2021-03-23,4991
District of Columbia,,2021-03-24,4543
District of Columbia,,2021-03-25,4947
District of Columbia,,2021-03-26,5141
District of Columbia,,2021-03-27,5448
District of Columbia,,2021-03-28,6037
District of Columbia,,2021-03-29,6675
District of Columbia,,2021-03-30,7100
District of Columbia,,2021-03-31,8708
District of Columbia,,2021-04-01,8739
District of Columbia,,2021-04-02,8801
District of Columbia,,2021-04-03,8872
District of Columbia,,2021-04-04,8372
District of Columbia,,2021-04-05,7662
District of Columbia,,2021-04-06,7618
District of Columbia,,2021-04-07,5547
District of Columbia,,2021-04-08,6495
District of Columbia,,2021-04-09,6613
District of Columbia,,2021-04-10,6915
District of Columbia,,2021-04-11,7211
District of Columbia,,2021-04-12,7886
District of Columbia,,2021-04-13,7742
District of Columbia,,2021-04-14,8398
District of Columbia,,2021-04-15,7872
District of Columbia,,2021-04-16,8029
District of Columbia,,2021-04-17,7941
District of Columbia,,2021-04-18,8237
District of Columbia,,2021-04-19,8425
District of Columbia,,2021-04-20,8369
District of Columbia,,2021-04-21,8615
District of Columbia,,2021-04-22,8190
Federated States of Micronesia,,2021-01-13,141
Federated States of Micronesia,,2021-01-14,90
Federated States of Micronesia,,2021-01-15,90
Federated States of Micronesia,,2021-01-16,114
Federated States of Micronesia,,2021-01-17,128
Federated States of Micronesia,,2021-01-18,138
Federated States of Micronesia,,2021-01-19,145
Federated States of Micronesia,,2021-01-20,170
Federated States of Micronesia,,2021-01-21,212
Federated States of Micronesia,,2021-01-22,260
Federated States of Micronesia,,2021-01-23,268
Federated States of Micronesia,,2021-01-24,241
Federated States of Micronesia,,2021-01-25,215
Federated States of Micronesia,,2021-01-26,220
Federated States of Micronesia,,2021-01-27,212
Federated States of Micronesia,,2021-01-28,202
Federated States of Micronesia,,2021-01-29,207
Federated States of Micronesia,,2021-01-30,173
Federated States of Micronesia,,2021-01-31,173
Federated States of Micronesia,,2021-02-01,336
Federated States of Micronesia,,2021-02-02,393
Federated States of Micronesia,,2021-02-03,430
Federated States of Micronesia,,2021-02-04,457
Federated States of Micronesia,,2021-02-05,434
Federated States of Micronesia,,2021-02-06,481
Federated States of Micronesia,,2021-02-07,493
Federated States of Micronesia,,2021-02-08,334
Federated States of Micronesia,,2021-02-09,286
Federated States of Micronesia,,2021-02-10,252
Federated States of Micronesia,,2021-02-11,238
Federated States of Micronesia,,2021-02-12,249
Federated States of Micronesia,,2021-02-13,271
Federated States of Micronesia,,2021-02-14,286
Federated States of Micronesia,,2021-02-15,321
Federated States of Micronesia,,2021-02-16,322
Federated States of Micronesia,,2021-02-17,369
Federated States of Micronesia,,2021-02-18,393
Federated States of Micronesia,,2021-02-19,406
Federated States of Micronesia,,2021-02-20,337
Federated States of Micronesia,,2021-02-21,397
Federated States of Micronesia,,2021-02-22,357
Federated States of Micronesia,,2021-02-23,317
Federated States of Micronesia,,2021-02-24,342
Federated States of Micronesia,,2021-02-25,314
Federated States of Micronesia,,2021-02-26,318
Federated States of Micronesia,,2021-02-27,390
Federated States of Micronesia,,2021-02-28,360
Federated States of Micronesia,,2021-03-01,404
Federated States of Micronesia,,2021-03-02,501
Federated States of Micronesia,,2021-03-03,456
Federated States of Micronesia,,2021-03-04,465
Federated States of Micronesia,,2021-03-05,468
Federated States of Micronesia,,2021-03-06,472
Federated States of Micronesia,,2021-03-07,433
Federated States of Micronesia,,2021-03-08,389
Federated States of Micronesia,,2021-03-09,347
Federated States of Micronesia,,2021-03-10,319
Federated States of Micronesia,,2021-03-11,302
Federated States of Micronesia,,2021-03-12,284
Federated States of Micronesia,,2021-03-13,279
Federated States of Micronesia,,2021-03-14,293
Federated States of Micronesia,,2021-03-15,299
Federated States of Micronesia,,2021-03-16,331
Federated States of Micronesia,,2021-03-17,351
Federated States of Micronesia,,2021-03-18,313
Federated States of Micronesia,,2021-03-19,363
Federated States of Micronesia,,2021-03-20,364
Federated States of Micronesia,,2021-03-21,346
Federated States of Micronesia,,2021-03-22,345
Federated States of Micronesia,,2021-03-23,291
Federated States of Micronesia,,2021-03-24,269
Federated States of Micronesia,,2021-03-25,306
Federated States of Micronesia,,2021-03-26,262
Federated States of Micronesia,,2021-03-27,236
Federated States of Micronesia,,2021-03-28,242
Federated States of Micronesia,,2021-03-29,266
Federated States of Micronesia,,2021-03-30,293
Federated States of Micronesia,,2021-03-31,318
Federated States of Micronesia,,2021-04-01,307
Federated States of Micronesia,,2021-04-02,245
Federated States of Micronesia,,2021-04-03,232
Federated States of Micronesia,,2021-04-04,214
Federated States of Micronesia,,2021-04-05,224
Federated States of Micronesia,,2021-04-06,207
Federated States of Micronesia,,2021-04-07,213
Federated States of Micronesia,,2021-04-08,221
Federated States of Micronesia,,2021-04-09,221
Federated States of Micronesia,,2021-04-10,279
Federated States of Micronesia,,2021-04-11,279
Federated States of Micronesia,,2021-04-12,264
Federated States of Micronesia,,2021-04-13,283
Federated States of Micronesia,,2021-04-14,265
Federated States of Micronesia,,2021-04-15,230
Federated States of Micronesia,,2021-04-16,321
Federated States of Micronesia,,2021-04-17,293
Federated States of Micronesia,,2021-04-18,293
Federated States of Micronesia,,2021-04-19,331
Federated States of Micronesia,,2021-04-20,327
Federated States of Micronesia,,2021-04-21,273
Federated States of Micronesia,,2021-04-22,273
Florida,,2021-01-13,71958
Florida,,2021-01-14,70522
Florida,,2021-01-15,73214
Florida,,2021-01-16,75010
Florida,,2021-01-17,76089
Florida,,2021-01-18,76807
Florida,,2021-01-19,77321
Florida,,2021-01-20,76368
Florida,,2021-01-21,66499
Florida,,2021-01-22,65899
Florida,,2021-01-23,79360
Florida,,2021-01-24,75844
Florida,,2021-01-25,64359
Florida,,2021-01-26,57258
Florida,,2021-01-27,56074
Florida,,2021-01-28,66754
Florida,,2021-01-29,68838
Florida,,2021-01-30,57314
Florida,,2021-01-31,59262
Florida,,2021-02-01,65798
Florida,,2021-02-02,67522
Florida,,2021-02-03,71525
Florida,,2021-02-04,73786
Florida,,2021-02-05,66357
Florida,,2021-02-06,70806
Florida,,2021-02-07,92557
Florida,,2021-02-08,86021
Florida,,2021-02-09,97594
Florida,,2021-02-10,100338
Florida,,2021-02-11,104854
Florida,,2021-02-12,136471
Florida,,2021-02-13,137942
Florida,,2021-02-14,122904
Florida,,2021-02-15,132271
Florida,,2021-02-16,123957
Florida,,2021-02-17,123862
Florida,,2021-02-18,123071
Florida,,2021-02-19,140344
Florida,,2021-02-20,122067
Florida,,2021-02-21,131314
Florida,,2021-02-22,122457
Florida,,2021-02-23,115287
Florida,,2021-02-24,114305
Florida,,2021-02-25,112282
Florida,,2021-02-26,72297
Florida,,2021-02-27,88065
Florida,,2021-02-28,93910
Florida,,2021-03-01,93905
Florida,,2021-03-02,95984
Florida,,2021-03-03,94949
Florida,,2021-03-04,101286
Florida,,2021-03-05,106303
Florida,,2021-03-06,123715
Florida,,2021-03-07,122290
Florida,,2021-03-08,122410
Florida,,2021-03-09,126219
Florida,,2021-03-10,128975
Florida,,2021-03-11,145410
Florida,,2021-03-12,166386
Florida,,2021-03-13,188491
Florida,,2021-03-14,172548
Florida,,2021-03-15,173075
Florida,,2021-03-16,176638
Florida,,2021-03-17,180340
Florida,,2021-03-18,170088
Florida,,2021-03-19,152970
Florida,,2021-03-20,138571
Florida,,2021-03-21,154086
Florida,,2021-03-22,153563
Florida,,2021-03-23,150404
Florida,,2021-03-24,152025
Florida,,2021-03-25,154331
Florida,,2021-03-26,161041
Florida,,2021-03-27,150122
Florida,,2021-03-28,154874
Florida,,2021-03-29,155060
Florida,,2021-03-30,164950
Florida,,2021-03-31,166657
Florida,,2021-04-01,168390
Florida,,2021-04-02,168103
Florida,,2021-04-03,167914
Florida,,2021-04-04,184977
Florida,,2021-04-05,184369
Florida,,2021-04-06,177187
Florida,,2021-04-07,177565
Florida,,2021-04-08,188503
Florida,,2021-04-09,197104
Florida,,2021-04-10,205115
Florida,,2021-04-11,192345
Florida,,2021-04-12,216603
Florida,,2021-04-13,220399
Florida,,2021-04-14,213749
Florida,,2021-04-15,207087
Florida,,2021-04-16,199990
Florida,,2021-04-17,198529
Florida,,2021-04-18,212170
Florida,,2021-04-19,188071
Florida,,2021-04-20,185440
Florida,,2021-04-21,192906
Florida,,2021-04-22,186583
Georgia,GEO,2021-01-13,28185
Georgia,GEO,2021-01-14,30367
Georgia,GEO,2021-01-15,20245
Georgia,GEO,2021-01-16,20248
Georgia,GEO,2021-01-17,20250
Georgia,GEO,2021-01-18,20251
Georgia,GEO,2021-01-19,20252
Georgia,GEO,2021-01-20,28327
Georgia,GEO,2021-01-21,31794
Georgia,GEO,2021-01-22,53169
Georgia,GEO,2021-01-23,50358
Georgia,GEO,2021-01-24,47464
Georgia,GEO,2021-01-25,44570
Georgia,GEO,2021-01-26,50893
Georgia,GEO,2021-01-27,45117
Georgia,GEO,2021-01-28,44336
Georgia,GEO,2021-01-29,29544
Georgia,GEO,2021-01-30,36097
Georgia,GEO,2021-01-31,43160
Georgia,GEO,2021-02-01,46636
Georgia,GEO,2021-02-02,38782
Georgia,GEO,2021-02-03,37453
Georgia,GEO,2021-02-04,34833
Georgia,GEO,2021-02-05,34476
Georgia,GEO,2021-02-06,34588
Georgia,GEO,2021-02-07,34263
Georgia,GEO,2021-02-08,33889
Georgia,GEO,2021-02-09,34269
Georgia,GEO,2021-02-10,35545
Georgia,GEO,2021-02-11,37854
Georgia,GEO,2021-02-12,31628
Georgia,GEO,2021-02-13,32847
Georgia,GEO,2021-02-14,41671
Georgia,GEO,2021-02-15,41120
Georgia,GEO,2021-02-16,41927
Georgia,GEO,2021-02-17,35656
Georgia,GEO,2021-02-18,42314
Georgia,GEO,2021-02-19,63968
Georgia,GEO,2021-02-20,65423
Georgia,GEO,2021-02-21,59020
Georgia,GEO,2021-02-22,59729
Georgia,GEO,2021-02-23,58141
Georgia,GEO,2021-02-24,63689
Georgia,GEO,2021-02-25,56090
Georgia,GEO,2021-02-26,41854
Georgia,GEO,2021-02-27,40474
Georgia,GEO,2021-02-28,31656
Georgia,GEO,2021-03-01,28421
Georgia,GEO,2021-03-02,29231
Georgia,GEO,2021-03-03,30608
Georgia,GEO,2021-03-04,32206
Georgia,GEO,2021-03-05,34177
Georgia,GEO,2021-03-06,34002
Georgia,GEO,2021-03-07,42017
Georgia,GEO,2021-03-08,45624
Georgia,GEO,2021-03-09,45880
Georgia,GEO,2021-03-10,39354
Georgia,GEO,2021-03-11,42373
Georgia,GEO,2021-03-12,49346
Georgia,GEO,2021-03-13,53327
Georgia,GEO,2021-03-14,55396
Georgia,GEO,2021-03-15,56869
Georgia,GEO,2021-03-16,57724
Georgia,GEO,2021-03-17,57880
Georgia,GEO,2021-03-18,60380
Georgia,GEO,2021-03-19,44629
Georgia,GEO,2021-03-20,61709
Georgia,GEO,2021-03-21,64791
